Latitudine,Longitudine,Tipologia,Nome
48.8850102,2.2910619,Supermarket,Carrefour City
48.8413337,2.4090408,Supermarket,Franprix
48.8389606,2.1866412,Supermarket,Monoprix
48.8390536,2.349477,Supermarket,Biocoop
48.8456389,2.2845372,Supermarket,Auchan Drive
48.8645958,2.3562397,Supermarket,Chine Store
48.8463401,2.2843476,Supermarket,Carrefour City
48.8550524,2.3607242,Supermarket,Carrefour City
48.8891219,2.37427,Supermarket,Casino
48.8661529,2.3443783,Supermarket,Coccinelle Supermarché
48.8808208,2.4196483,Supermarket,Le Marché D'A Coté
48.8844216,2.3798109,Supermarket,Marché Franprix
48.8335094,2.307908,Supermarket,Tang Frères
48.8329866,2.2943809,Supermarket,Marché Franprix
48.8230567,2.3244032,Supermarket,Exotic Market
48.8688115,2.3351558,Supermarket,Bio C' Bon
48.8549811,2.3859701,Supermarket,Carrefour City
48.8540035,2.3861535,Supermarket,Naturalia
48.8535954,2.38767,Supermarket,Bio C' Bon
48.8438185,2.307128,Supermarket,Carrefour City
48.8468492,2.3063014,Supermarket,À 2 Pas
48.8515223,2.3438235,Supermarket,Diagonal
48.8531403,2.2904622,Supermarket,Le Marché Franprix
48.8881414,2.3762752,Supermarket,My Auchan
48.8246925,2.3645687,Supermarket,Lidl
48.8267406,2.3574342,Supermarket,Carrefour City
48.8323888,2.234521,Supermarket,Carrefour City
48.8910409,2.2887761,Supermarket,Carrefour Bio
48.9372497,2.4589806,Supermarket,Casino
48.9220844,2.4466792,Supermarket,Carrefour Market
48.9182561,2.4359016,Supermarket,Leader Price
48.8853514,2.3263695,Supermarket,Carrefour City
48.8913458,2.3370148,Supermarket,Carrefour Market
48.8209485,2.2944644,Supermarket,Superette 21
48.8404626,2.2298311,Supermarket,Carrefour City
48.8181101,2.3248137,Supermarket,Carrefour Market
48.8275294,2.345679,Supermarket,Carrefour City
48.8234736,2.3658963,Supermarket,Tang Frères
48.829403,2.3220607,Supermarket,Monoprix
48.8184872,2.3258565,Supermarket,Rapid Market
48.8475491,2.3308775,Supermarket,Franprix
48.8599348,2.3449563,Supermarket,G20
48.8864355,2.1713576,Supermarket,Titibio
48.8385663,2.3603627,Supermarket,Monoprix
48.8780769,2.3694981,Supermarket,La Vie Claire
48.919377,2.4212963,Supermarket,Carrefour
48.9026432,2.3746033,Supermarket,Carrefour
48.9203878,2.4527869,Supermarket,Dia
48.8616555,2.1941708,Supermarket,E. Leclerc
48.8592694,2.3492176,Supermarket,Carrefour City
48.8585959,2.3511475,Supermarket,Naturalia
48.9199011,2.4591851,Supermarket,Carrefour City
48.9189578,2.4497933,Supermarket,Monoprix
48.9121277,2.4368861,Supermarket,E. Leclerc
48.9192738,2.4499675,Supermarket,Franprix
48.882526,2.287924,Supermarket,Les Nouveaux Robinson
48.8790449,2.2970432,Supermarket,Leader Price
48.8851647,2.3598483,Supermarket,Carrefour City
48.87822,2.295225,Supermarket,Monoprix
48.856729,2.3065898,Supermarket,Leader Price
48.8483485,2.4335067,Supermarket,Bio C' Bon
48.8678,2.3864912,Supermarket,Carrefour City
48.8740961,2.3847244,Supermarket,Bio C' Bon
48.8415632,2.3749443,Supermarket,Marché Franprix
48.8215623,2.3662137,Supermarket,Casino
48.882394,2.291234,Supermarket,Hyper Cacher
48.9023843,2.3070161,Supermarket,Casino
48.8415554,2.3495472,Supermarket,Naturalia
48.879645,2.2803,Supermarket,Neuilly Cacher
48.8350958,2.2896974,Supermarket,Abbissha Supermarché
48.9249497,2.3279955,Supermarket,Carrefour Qwartz
48.9269671,2.3308349,Supermarket,Marks and Spencer
48.885708,2.289968,Supermarket,Bienvenue Superette Champerret
48.8259246,2.3941419,Supermarket,Carrefour
48.8466664,2.2394922,Supermarket,Biocoop
48.8501229,2.3853813,Supermarket,8 à Huit
48.879612,2.3717205,Supermarket,Bio C' Bon
48.8757536,2.3723476,Supermarket,Lidl
48.8493017,2.458854,Supermarket,Monoprix
48.8732757,2.3761267,Supermarket,Paris Store
48.8471147,2.4524637,Supermarket,Carrefour Market
48.8794086,2.3868635,Supermarket,Naturalia
48.8649421,2.2829335,Supermarket,Naturalia
48.8484925,2.4319474,Supermarket,Carrefour City
48.8820557,2.3717034,Supermarket,Monoprix
48.8251908,2.3262719,Supermarket,Elan Nature
48.8519468,2.2983523,Supermarket,Auchan
48.8772141,2.3546832,Supermarket,G20
48.8444454,2.3229017,Supermarket,G20
48.8831918,2.3761167,Supermarket,Leader Price
48.8799177,2.3757765,Supermarket,Yarden
48.9216933,2.4481373,Supermarket,Franprix
48.8220095,2.3501498,Supermarket,Naturalia
48.8687964,2.3816513,Supermarket,Carrefour City
48.8679817,2.3827012,Supermarket,Franprix
48.884276,2.3914938,Supermarket,Naturalia
48.8845436,2.391412,Supermarket,Hypercacher
48.8905968,2.2893595,Supermarket,Monoprix
48.89099,2.289841,Supermarket,Carrefour City
48.8799246,2.3748736,Supermarket,Yarden Gel
48.8606251,2.3073994,Supermarket,G20
48.8845082,2.3658573,Supermarket,Supermarché de Stalingrad
48.8757656,2.3921544,Supermarket,Biocoop
48.8801006,2.3353373,Supermarket,Causses
48.8838889,2.3802753,Supermarket,Carrefour City
48.8784016,2.3448577,Supermarket,Carrefour Market
48.8245013,2.3376153,Supermarket,La Vie Claire
48.8669892,2.3478869,Supermarket,Auchan
48.8753369,2.3904078,Supermarket,Franprix
48.8486913,2.3498047,Supermarket,monop'
48.881778,2.315171,Supermarket,Monoprix
48.8529768,2.2215414,Supermarket,ATOO
48.839903,2.3566196,Supermarket,Carrefour Express
48.8837427,2.1716519,Supermarket,Miranda - Alimentation Générale
48.8622793,2.3416985,Supermarket,G20
48.8646715,2.355794,Supermarket,Les Quatre Saisons
48.903318,2.269218,Supermarket,Carrefour City
48.893256,2.284096,Supermarket,U Express
48.8633336,2.2115571,Supermarket,Carrefour City
48.9014032,2.2443352,Supermarket,G20
48.8960621,2.2962161,Supermarket,Carrefour Express Levallois Victor Hugo
48.870864,2.3661878,Supermarket,U Express
48.8192175,2.411564,Supermarket,Rapid Market
48.8476677,2.299215,Supermarket,Carrefour City
48.8902933,2.3789075,Supermarket,Eden
48.8423788,2.2816153,Supermarket,Carrefour City
48.8377993,2.2807426,Supermarket,Carrefour City
48.878957,2.290464,Supermarket,Marché Franprix
48.8669877,2.3970781,Supermarket,Carrefour City
48.9243844,2.4177206,Supermarket,E. Leclerc Drive
48.858638,2.4010221,Supermarket,Bio C' Bon
48.8470632,2.415465,Supermarket,Hyper Cacher
48.8694573,2.4052299,Supermarket,Carrefour City
48.8459425,2.421386,Supermarket,Carrefour City
48.861773,2.3644234,Supermarket,Naturalia
48.8812586,2.3737824,Supermarket,Les 5 Fermes
48.8352998,2.3090379,Supermarket,Lidl
48.8617363,2.371738,Supermarket,monop'
48.841865,2.3028578,Supermarket,Biocoop
48.8638662,2.37163,Supermarket,Naturalia
48.8615465,2.3574532,Supermarket,monop’
48.857999,2.3659664,Supermarket,Bien - Épicerie bio
48.8580835,2.3656152,Supermarket,G20
48.8855766,2.2647154,Supermarket,Franprix
48.8624572,2.3763761,Supermarket,Carrefour City
48.8569773,2.3277788,Supermarket,Monoprix
48.8541244,2.3632116,Supermarket,Monoprix
48.8622143,2.3843216,Supermarket,Carrefour City
48.8243825,2.2677368,Supermarket,Intermarché Express
48.8829658,2.3942069,Supermarket,Carrefour City
48.897067,2.3441393,Supermarket,Intermarché Express
48.8447025,2.3838615,Supermarket,Intermarché Express
48.9072072,2.364788,Supermarket,Franprix
48.8474634,2.2978722,Supermarket,La Vie Claire
48.8551729,2.4393138,Supermarket,G20
48.8357774,2.3239459,Supermarket,Franprix
48.833721,2.3247726,Supermarket,Monoprix
48.8311256,2.3277848,Supermarket,Naturalia
48.9459535,2.3673788,Supermarket,Franprix
48.8784346,2.3159299,Supermarket,Franprix
48.8446678,2.319209,Supermarket,Carrefour City
48.9083029,2.3587733,Supermarket,Franprix
48.9150405,2.3677862,Supermarket,Franprix
48.8587508,2.4356678,Supermarket,G20
48.8638965,2.3666012,Supermarket,Franprix Nano
48.8465483,2.4381238,Supermarket,G20
48.8520493,2.3901455,Supermarket,E. Leclerc
48.8827834,2.3249905,Supermarket,Naturalia
48.8871298,2.3544487,Supermarket,G20
48.8786198,2.4124715,Supermarket,Bio C' Bon
48.8800869,2.3505684,Supermarket,Naturalia
48.8858646,2.3941868,Supermarket,G20
48.8515992,2.3760356,Supermarket,Monoprix
48.8442596,2.2943345,Supermarket,Naturalia
48.8733365,2.3827708,Supermarket,Biocoop Belleville en Bio
48.8548191,2.3992757,Supermarket,Diagonal
48.8605284,2.3707845,Supermarket,La Vie Claire
48.8718067,2.3597773,Supermarket,Naturalia
48.8273329,2.2412798,Supermarket,Carrefour City
48.890234,2.291728,Supermarket,Franprix
48.8412759,2.2656972,Supermarket,monop'
48.8246601,2.2592069,Supermarket,Intermarché
48.8774129,2.2930154,Supermarket,Bio C' Bon
48.8662041,2.3704724,Supermarket,Biocoop
48.9368551,2.3716517,Supermarket,Franprix
48.8753823,2.3565956,Supermarket,Naturalia
48.833917,2.3443217,Supermarket,8 à Huit
48.841046,2.344425,Supermarket,Franprix Nano
48.8427642,2.3300131,Supermarket,Auchan
48.8350369,2.3057113,Supermarket,Intermarché
48.8557624,2.3906644,Supermarket,G20
48.8775296,2.2871563,Supermarket,Carrefour City
48.8759185,2.3451363,Supermarket,Intermarché
48.8379738,2.3230637,Supermarket,Carrefour City
48.8471712,2.3424413,Supermarket,Carrefour City
48.8763068,2.2905899,Supermarket,Supermarché G20
48.9425388,2.3826179,Supermarket,Coccinelle Supermarché
48.8443836,2.2914736,Supermarket,Monoprix
48.8452039,2.2841485,Supermarket,G20
48.8807064,2.2980356,Supermarket,Carrefour City
48.8339758,2.3449628,Supermarket,Bio C' Bon
48.8754265,2.3508345,Supermarket,Bio C' Bon
48.8846243,2.2385521,Supermarket,Carrefour City
48.8852257,2.4340658,Supermarket,Monoprix
48.8883298,2.2817459,Supermarket,Franprix
48.8801144,2.3196281,Supermarket,Auchan
48.8908868,2.4043211,Supermarket,E. Leclerc
48.8289297,2.3232934,Supermarket,Bio C' Bon
48.8851313,2.3342181,Supermarket,8 à Huit
48.8313421,2.3441312,Supermarket,A2 Pas
48.90163,2.266095,Supermarket,Naturalia
48.8494556,2.3896162,Supermarket,A 2 Pas
48.8251038,2.2144374,Supermarket,La Vie Claire
48.9014309,2.2176803,Supermarket,Lidl
48.9237416,2.2567369,Supermarket,monop'
48.923523,2.2558292,Supermarket,Naturalia
48.8592387,2.3870502,Supermarket,Intermarché
48.8764843,2.3690081,Supermarket,Carrefour City
48.8559576,2.3595639,Supermarket,Marché Franprix
48.8186342,2.197642,Supermarket,Leader Price Express
48.8686823,2.3749729,Supermarket,Bio C' Bon
48.8679383,2.227439,Supermarket,Monoprix
48.9214658,2.1981195,Supermarket,E. Leclerc
48.8611446,2.3741169,Supermarket,Carrefour City
48.9171009,2.33156,Supermarket,Franprix
48.8662051,2.3614668,Supermarket,Monoprix République
48.8653238,2.3754867,Supermarket,monop'
48.8649245,2.3735267,Supermarket,Sitis
48.8826574,2.3606578,Supermarket,VT Cash & Carry
48.864706,2.4063677,Supermarket,Diagonal
48.8444941,2.3823537,Supermarket,Marché M
48.874681,2.353517,Supermarket,Carrefour City
48.8302203,2.3784007,Supermarket,Monoprix
48.8808015,2.3285905,Supermarket,Diagonal
48.8849684,2.268138,Supermarket,Naturalia
48.8303809,2.3752877,Supermarket,My Auchan
48.8497965,2.2964269,Supermarket,Carrefour City
48.8762353,2.3003998,Supermarket,Carrefour City
48.848074,2.3053881,Supermarket,monop'
48.8751019,2.3516602,Supermarket,Biocoop
48.8706514,2.3278181,Supermarket,Carrefour City
48.8943295,2.3722557,Supermarket,Lidl
48.8368245,2.2385719,Supermarket,Monoprix
48.8675028,2.2978598,Supermarket,G20
48.9126207,2.2593813,Supermarket,Intermarché
48.8225577,2.4105608,Supermarket,Frankash
48.9044897,2.3932991,Supermarket,H8
48.8301041,2.239633,Supermarket,Monop' Boulogne Bir Hakeim
48.8291372,2.2474232,Supermarket,Carrefour City
48.8273426,2.242642,Supermarket,Alimentation du Point du Jour
48.8330164,2.2337321,Supermarket,Casino
48.8909447,2.3319976,Supermarket,Carrefour City
48.8482795,2.37881,Supermarket,Biocoop
48.8494675,2.3786763,Supermarket,Naturalia
48.8756102,2.2284295,Supermarket,U Express
48.8465839,2.2806525,Supermarket,My Auchan
48.8782302,2.353994,Supermarket,ALDI
48.8698824,2.3559006,Supermarket,Bio C' Bon
48.8614413,2.3430512,Supermarket,La Vie Claire
48.8864292,2.3156954,Supermarket,Naturalia Vegan
48.907033,2.2427866,Supermarket,Naturalia
48.902029,2.390647,Supermarket,Intermarché Express
48.8489113,2.4104887,Supermarket,Auchan Super Lagny Paris
48.8279529,2.1843712,Supermarket,SPAR Ville d'Avray
48.8763835,2.3717143,Supermarket,E. Leclerc Relais
48.8407797,2.3058162,Supermarket,Naturalia
48.8859862,2.3396945,Supermarket,Alimentation Génerale
48.8970517,2.3441295,Supermarket,Intermarché Express
48.8921445,2.341148,Supermarket,Naturalia
48.8895502,2.3166879,Supermarket,Naturalia
48.8855482,2.3078032,Supermarket,Franprix
48.9083801,2.2613287,Supermarket,Biocoop
48.889252,2.3163986,Supermarket,Franprix
48.8240464,2.2677127,Supermarket,Queues de Cerises
48.8951889,2.3404176,Supermarket,Bio C' Bon
48.8821257,2.3216107,Supermarket,Carrefour City
48.8625967,2.3575125,Supermarket,U Express
48.8361993,2.3192448,Supermarket,G20
48.8403659,2.2890096,Supermarket,Carrefour City
48.8348711,2.3054753,Supermarket,Ma Petite Ferme
48.8716275,2.392082,Supermarket,Bio C' Bon
48.8981999,2.3737536,Supermarket,E. Leclerc
48.828362,2.371056,Supermarket,G20
48.9029214,2.3093039,Supermarket,Franprix
48.8330691,2.3034426,Supermarket,La Vie Claire
48.8478521,2.3111822,Supermarket,Carrefour City
48.9334867,2.4226049,Supermarket,Lidl
48.8806221,2.324452,Supermarket,monop'
48.8391786,2.2846364,Supermarket,G20
48.8760786,2.3482332,Supermarket,La Vie Claire
48.8511755,2.3392379,Supermarket,Phu - Xuan
48.8540785,2.3708946,Supermarket,monop' Lappe
48.871469,2.3572324,Supermarket,La Vie Claire
48.8712994,2.3567254,Supermarket,Karas Market
48.841458,2.2847095,Supermarket,Biocoop
48.897272,2.3228929,Supermarket,Casino Shop
48.896555,2.2877776,Supermarket,Bio C' Bon
48.9115382,2.272024,Supermarket,Carrefour City
48.8705891,2.3934293,Supermarket,La Vie Claire
48.8727894,2.3998764,Supermarket,Kelbongoo Borrégo
48.8915093,2.414268,Supermarket,8 à Huit
48.879332,2.4139351,Supermarket,Casino
48.8822664,2.31558,Supermarket,Naturalia
48.8259561,2.2453779,Supermarket,Bellota-Bellota
48.8923664,2.4102952,Supermarket,Supermarché Franprix
48.8947695,2.4242807,Supermarket,Géant Casino
48.8935801,2.4019149,Supermarket,Bio C' Bon
48.91335,2.3262705,Supermarket,Carrefour City
48.9026739,2.2736631,Supermarket,L'Eau Vive
48.9066007,2.2473941,Supermarket,Carrefour City
48.9082286,2.2471462,Supermarket,Franprix
48.9556829,2.2047473,Supermarket,Lidl
48.8325184,2.3855837,Supermarket,Carrefour City
48.8665857,2.3767827,Supermarket,Italiano
48.8626977,2.1929015,Supermarket,Naturalia
48.9124492,2.2251551,Supermarket,Hyper Halal
48.8757193,2.3220634,Supermarket,G20
48.8985252,2.2911963,Supermarket,Lidl
48.8845837,2.3473533,Supermarket,Confortuma
48.9100554,2.3077682,Supermarket,Franprix
48.8944362,2.353057,Supermarket,La Louve
48.8362521,2.4053141,Supermarket,Coccinelle Supermarché
48.8736881,2.3351015,Supermarket,monop'
48.8319611,2.327989,Supermarket,G20
48.8819831,2.3156283,Supermarket,Monoprix
48.8824257,2.238536,Supermarket,Bio C' Bon
48.8741043,2.3934088,Supermarket,Coccinelle Supermarché
48.8983083,2.3018411,Supermarket,Franprix
48.8813836,2.3491507,Supermarket,Cœur de Nature
48.9119148,2.2848038,Supermarket,Les Nouveaux Robinson
48.9130604,2.2839403,Supermarket,Franprix
48.8508374,2.271388,Supermarket,Diagonal
48.8704407,2.2967585,Supermarket,monop'
48.8307203,2.2453065,Supermarket,Queues de Cerises
48.9009416,2.3052704,Supermarket,Intermarché Express
48.8989685,2.3135341,Supermarket,Price Market
48.8703587,2.3710013,Supermarket,Naturalia
48.8702532,2.3715103,Supermarket,Casino
48.8230575,2.3670749,Supermarket,PariSgel巴黎凍品
48.8196083,2.3949354,Supermarket,Carrefour
48.9594622,2.2043656,Supermarket,Chronodrive
48.8456239,2.3009981,Supermarket,Carrefour City
48.8235102,2.2717473,Supermarket,Biocoop
48.9271001,2.4169767,Supermarket,Géant
48.9268975,2.4170192,Supermarket,Marché Frais U
48.909303,2.3072614,Supermarket,Lidl
48.9020808,2.3072748,Supermarket,Naturalia
48.8979417,2.3076822,Supermarket,Franprix
48.8232556,2.3619796,Supermarket,Monoprix
48.9201904,2.4092126,Supermarket,Carrefour
48.8806231,2.3461742,Supermarket,Carrefour Market
48.8310666,2.328013,Supermarket,Carrefour
48.9174504,2.4149409,Supermarket,Lidl
48.9182538,2.4151878,Supermarket,Leader Price
48.9521588,2.3191781,Supermarket,Leader Price
48.86631,2.3796778,Supermarket,Sitis Market
48.8293378,2.2370754,Supermarket,Carrefour Express
48.8902119,2.2741403,Supermarket,Votre Marché
48.8729064,2.403678,Supermarket,Carrefour City
48.8706345,2.3470576,Supermarket,Casino
48.8838044,2.3617163,Supermarket,Coccinelle Supermarché
48.8585799,2.4355945,Supermarket,Bio C' Bon
48.845223,2.4016967,Supermarket,Bio C' Bon
48.8629135,2.3622026,Supermarket,Cave D'affinage Paroles De Fromagers
48.8896196,2.3838833,Supermarket,Auchan
48.8449753,2.2876541,Supermarket,Intermarché
48.8467606,2.2924962,Supermarket,U Express
48.8357062,2.3500402,Supermarket,La Vie Claire
48.876961,2.3308381,Supermarket,Biocoop
48.8789789,2.3563569,Supermarket,Carrefour City
48.8788149,2.347039,Supermarket,Marché Franprix
48.8851029,2.3534462,Supermarket,Leader Price
48.8816334,2.3475424,Supermarket,Marché Franprix
48.880788,2.3500727,Supermarket,G20
48.8432024,2.3296123,Supermarket,Bio C' Bon
48.8486498,2.459837,Supermarket,Naturalia Bio
48.8725721,2.3433422,Supermarket,Bio C' Bon
48.8492784,2.4560046,Supermarket,Biocoop
48.8699987,2.3522442,Supermarket,Coccinelle Express
48.855753,2.3068264,Supermarket,Mariage Frères
48.9365558,2.4268678,Supermarket,U Express
48.836687,2.3503833,Supermarket,G20
48.8620019,2.347514,Supermarket,Monoprix
48.8625182,2.3571777,Supermarket,U Express
48.8243443,2.2108021,Supermarket,Bio C' Bon
48.8484997,2.3709505,Supermarket,Carrefour Market
48.884537,2.3761885,Supermarket,Carrefour Market
48.8637722,2.375916,Supermarket,Biocoop
48.8274282,2.3745524,Supermarket,Lidl
48.901357,2.3299379,Supermarket,Coccinelle Express
48.889696,2.3747072,Supermarket,Tang Frères
48.8535987,2.3392427,Supermarket,Bio C' Bon
48.8560406,2.3786589,Supermarket,La Vie Claire
48.8926393,2.3747952,Supermarket,aldi
48.8949367,2.3829259,Supermarket,Naturalia
48.8954586,2.3835535,Supermarket,Hypercacher
48.9070406,2.3890044,Supermarket,Franprix
48.9210011,2.3778711,Supermarket,Lidl
48.9141112,2.434073,Supermarket,Lidl
48.9048155,2.3084325,Supermarket,Carrefour City
48.8600871,2.2810296,Supermarket,Franprix
48.8854837,2.3969314,Supermarket,Intermarché Express
48.8886456,2.3238562,Supermarket,Carrefour City
48.9334798,2.4240332,Supermarket,Franprix
48.9333395,2.4246109,Supermarket,Leader Price
48.888845,2.3228328,Supermarket,Les Nouveaux Robinson
48.8582458,2.2823145,Supermarket,Monoprix
48.9232606,2.2509098,Supermarket,Aux Délices du Portugal
48.8493474,2.3872512,Supermarket,Carrefour City
48.8507347,2.273773,Supermarket,Carrefour City
48.9082687,2.2841874,Supermarket,Intermarché
48.9071121,2.2828675,Supermarket,Monoprix
48.8338949,2.3076242,Supermarket,Carrefour Drive piéton
48.8329501,2.2472768,Supermarket,La Vie Claire
48.8479618,2.4230723,Supermarket,Carrefour City
48.8865002,2.3336989,Supermarket,Naturalia
48.8265033,2.3259989,Supermarket,Carrefour Market
48.8662619,2.3848023,Supermarket,O’Potager de Ménil
48.8436671,2.2944024,Supermarket,Carrefour Bio
48.8897621,2.2886257,Supermarket,Franprix
48.8948428,2.2808946,Supermarket,Franprix
48.8877446,2.3615781,Supermarket,Market Frais
48.9083829,2.2378676,Supermarket,Franprix
48.8450221,2.2130191,Supermarket,Naturalia
48.8450843,2.2125096,Supermarket,ALDI
48.8428045,2.2101412,Supermarket,Monoprix
48.8714482,2.3628277,Supermarket,monop'
48.8697087,2.3690408,Supermarket,Kelbongoo Bichat
48.8389899,2.1871146,Supermarket,Bio C' Bon
48.8281559,2.3553765,Supermarket,Carrefour
48.8744805,2.4257474,Supermarket,Cocci Market
48.8527597,2.397683,Supermarket,G20
48.87541,2.4220199,Supermarket,Lidl
48.8565686,2.3962165,Supermarket,G20
48.8712989,2.3617037,Supermarket,Biocoop
48.8923833,2.3239407,Supermarket,Carrefour Market
48.8421572,2.3021344,Supermarket,Auchan
48.8380726,2.2883315,Supermarket,Carrefour Market
48.8676037,2.3858852,Supermarket,Casino
48.914334,2.3799451,Supermarket,Monoprix
48.900223,2.1994539,Supermarket,Coccinelle
48.8838356,2.3471833,Supermarket,Cocci Market
48.8858535,2.2459655,Supermarket,Carrefour City
48.8760793,2.3996061,Supermarket,Spar
48.9542098,2.417425,Supermarket,G20
48.8987261,2.2880931,Supermarket,Franprix
48.8773243,2.3388197,Supermarket,Carrefour City
48.8384949,2.2597786,Supermarket,Lidl
48.8288687,2.3701763,Supermarket,Carrefour City
48.8972822,2.3232347,Supermarket,Lidl
48.8355473,2.2488917,Supermarket,Carrefour City
48.8778173,2.404819,Supermarket,Intermarché Express
48.9193922,2.4137826,Supermarket,A.S. Supermarket
48.8267323,2.3304513,Supermarket,Franprix
48.825893,2.3266261,Supermarket,Bio C' Bon
48.9387,2.3730345,Supermarket,Diony Coop
48.8668951,2.2820441,Supermarket,Monoprix Belle Feuille
48.8755604,2.3937754,Supermarket,Mag Chem
48.9159691,2.2264561,Supermarket,HAL Fresh
48.8395835,2.2837852,Supermarket,Bio C' Bon
48.8545693,2.3381552,Supermarket,La Vie Claire
48.8743551,2.3213129,Supermarket,La Vie Claire
48.8266376,2.2715433,Supermarket,La Vie Claire
48.882191,2.4330658,Supermarket,La Vie Claire
48.8894826,2.3437014,Supermarket,La Vie Claire
48.8675702,2.3529939,Supermarket,La Vie Claire
48.9187439,2.3178081,Supermarket,La Vie Claire
48.9077262,2.238856,Supermarket,Intermarché
48.8904017,2.3410749,Supermarket,A2Pas
48.927344,2.2740567,Supermarket,Carrefour Quatre Routes
48.8724239,2.3786248,Supermarket,Les Quatre Saisons
48.88222,2.3465361,Supermarket,Chez Lahoussine
48.9195339,2.3270591,Supermarket,Coccinelle Express
48.8626009,2.4427114,Supermarket,Biocoop
48.8435396,2.3826333,Supermarket,Naturalia
48.8883264,2.3528908,Supermarket,Diagonal
48.8710426,2.3812035,Supermarket,G20
48.9158135,2.282669,Supermarket,Carrefour City
48.8545694,2.325391,Supermarket,Carrefour City
48.8553736,2.3251377,Supermarket,Naturalia
48.8808654,2.4259537,Supermarket,Franprix
48.8909585,2.2920038,Supermarket,Naturalia
48.8536241,2.3962908,Supermarket,Les 400 Coop
48.8542989,2.364091,Supermarket,Avril
48.913637,2.2727832,Supermarket,Bio C' Bon
48.8742001,2.3396359,Supermarket,Franprix
48.8503476,2.2931504,Supermarket,Bio C' Bon
48.8772562,2.3007153,Supermarket,Bio C' Bon
48.8589331,2.2762119,Supermarket,Bio C' Bon
48.8568958,2.3173777,Supermarket,Bio C' Bon
48.8869738,2.3326649,Supermarket,Bio C' Bon
48.8207502,2.2858645,Supermarket,Bio C' Bon
48.8665733,2.2854699,Supermarket,Bio C' Bon
48.8862256,2.3840029,Supermarket,Bio C' Bon
48.8240335,2.3576224,Supermarket,Bio C' Bon
48.8870223,2.3728189,Supermarket,Carrefour City
48.8941261,2.2665404,Supermarket,Naturalia
48.8197403,2.4059629,Supermarket,Aldi
48.9151263,2.1748082,Supermarket,Sitis Market
48.8722282,2.3779446,Supermarket,City
48.8830191,2.2743136,Supermarket,U Express
48.8660458,2.3369101,Supermarket,Carrefour City
48.8864765,2.3710619,Supermarket,Franprix
48.8414215,2.2386857,Supermarket,Super Cash Store
48.8536085,2.3727601,Supermarket,Koozo Mart
48.8657981,2.2765581,Supermarket,Carrefour Market
48.8517199,2.2937587,Supermarket,G20
48.8849046,2.4038013,Supermarket,Naturalia
48.8509416,2.2675154,Supermarket,Monoprix
48.8296916,2.3258518,Supermarket,Lidl
48.8872576,2.2847646,Supermarket,Naturalia
48.8878885,2.2855764,Supermarket,Carrefour City
48.8484205,2.3242244,Supermarket,Les Nouveaux Robinson
48.8568659,2.3977705,Supermarket,Les Nouveaux Robinson
48.8820611,2.2628336,Supermarket,Les Nouveaux Robinson
48.8685091,2.38205,Supermarket,Naturalia
48.8773355,2.2950322,Supermarket,G20
48.88158,2.4295357,Supermarket,G20
48.841441,2.233394,Supermarket,Cocci Market
48.8318113,2.3279062,Supermarket,E. Leclerc Relais
48.8452778,2.4293998,Supermarket,Naturalia Vegan
48.846619,2.2706442,Supermarket,Biocoop
48.9076973,2.2866933,Supermarket,Naturalia
48.8565535,2.4049088,Supermarket,Coccinelle Supermarché
48.9160852,2.2910223,Supermarket,Bio c' Bon
48.8586399,2.3545073,Supermarket,Eataly
48.9047578,2.2983809,Supermarket,Franprix
48.9029792,2.2911956,Supermarket,Coccinelle Express
48.8287932,2.2960047,Supermarket,G20
48.8707717,2.364194,Supermarket,Naturalia
48.8186785,2.3239862,Supermarket,Les Nouveaux Robinson
48.848934,2.2912784,Supermarket,Bio C' Bon
48.8937,2.3141026,Supermarket,Intermarché Express
48.9008109,2.3355529,Supermarket,Marché Des Biffins
48.8503128,2.2888604,Supermarket,Sitis Market
48.8976049,2.345776,Supermarket,Lidl
48.8465502,2.3406771,Supermarket,Intermarché Drive
48.8505372,2.3993409,Supermarket,Biocoop
48.8583472,2.3796833,Supermarket,Marché bio Voltaire
48.8986326,2.2826999,Supermarket,Monoprix
48.8886797,2.3464993,Supermarket,Carrefour City
48.8890169,2.3141289,Supermarket,Carrefour Market
48.8775,2.33216,Supermarket,G20
48.8674356,2.3850274,Supermarket,Biocoop Les Pousses de Menilmontant
48.8662274,2.2886227,Supermarket,Carrefour City
48.8472908,2.2863859,Supermarket,Intermarché Express
48.8663559,2.3971459,Supermarket,U Express Paris Pyrénées
48.8708619,2.280364,Supermarket,monop'
48.8430288,2.2949968,Supermarket,Carrefour City
48.8703166,2.4034269,Supermarket,Carrefour
48.8820299,2.3383431,Supermarket,Panier Sympa
48.8760157,2.2323091,Supermarket,Biocoop
48.8804353,2.2359974,Supermarket,Intermarché
48.8337012,2.3144823,Supermarket,G20
48.909971,2.3798619,Supermarket,Auchan
48.8942714,2.3734841,Supermarket,My Auchan
48.8813741,2.3365005,Supermarket,Carrefour City
48.8514943,2.4014225,Supermarket,Naturalia
48.8461668,2.3876354,Supermarket,Lidl
48.8926886,2.4116566,Supermarket,Naturalia
48.9378598,2.3600167,Supermarket,BAO - Le Marché du Soleil
48.8552962,2.4163069,Supermarket,Carrefour
48.8498377,2.3930307,Supermarket,Naturalia
48.8631594,2.2103246,Supermarket,Biocoop
48.8877586,2.3863992,Supermarket,Carrefour City
48.8406175,2.3391607,Supermarket,A2Pas
